Player,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
21,34.0,BOS,NBA,SF,47.0,0.0,8.4,1.3,3.2,0.416,0.2,0.5,0.391,1.1,2.7,0.421,0.446,0.4,0.4,1.0,0.4,0.5,0.9,0.5,0.4,0.1,0.5,0.9,3.2,175000.0
22,26.0,NYK,NBA,SG,69.0,11.0,18.5,3.1,6.9,0.45,0.2,0.6,0.256,2.9,6.3,0.469,0.461,1.6,1.9,0.813,0.5,0.9,1.4,2.4,0.8,0.1,1.6,2.2,7.9,160000.0
23,33.0,LAC,NBA,C,70.0,14.0,15.0,1.0,2.1,0.483,0.0,0.0,0.0,1.0,2.1,0.486,0.483,0.8,1.3,0.663,1.3,2.5,3.7,0.2,0.2,0.8,0.8,2.3,2.9,262000.0
24,25.0,SEA,NBA,PF,81,60,36.1,7.8,16.1,.483,0.1,0.3,.273,7.7,15.8,.487,.485,5.9,7.0,.832,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.9,21.5,374000.0
25,28.0,PHI,NBA,PG,78.0,78.0,33.5,5.4,9.5,0.57,0.1,0.3,0.231,5.3,9.2,0.582,0.574,2.2,2.6,0.879,0.7,2.1,2.8,6.4,2.2,0.3,2.0,2.4,13.1,350000.0
26,24.0,BOS,NBA,SG,62,3,9.1,1.0,2.5,0.421,0.0,0.1,0.0,1.0,2.4,0.435,0.421,0.7,0.9,0.774,0.5,0.6,1.1,0.8,0.6,0.0,0.7,1.1,2.7,65000.0
27,25.0,GSW,NBA,PG,79,49,28.6,3.1,6.9,.451,0.1,0.3,.200,3.1,6.7,.460,.454,1.8,2.4,.750,1.1,2.0,3.1,4.7,2.0,0.2,1.7,1.7,8.1,160000.0
28,26.0,NJN,NBA,PG,58,9,18.3,3.7,7.8,.468,0.0,0.4,.087,3.6,7.4,.488,.470,0.8,0.9,.870,0.4,1.2,1.6,2.8,1.3,0.2,1.3,1.7,8.2,255000.0
29,28.0,TOT,NBA,PF,72,5,17.9,1.9,3.9,.495,0.0,0.0,.000,1.9,3.9,.496,.495,0.7,0.9,.734,1.7,2.7,4.4,0.9,0.4,0.3,0.7,2.8,4.5,142000.0
30,28.0,LAL,NBA,SG,82,20,26.7,3.4,7.2,.465,0.4,1.5,.285,2.9,5.7,.513,.495,1.4,1.6,.865,0.7,2.4,3.1,5.2,1.1,0.6,1.9,2.5,8.6,325000.0
31,28.0,DEN,NBA,C,80.0,78.0,25.4,5.1,10.7,0.472,0.0,0.0,0.0,5.1,10.7,0.473,0.472,2.0,2.9,0.685,2.9,5.0,7.9,1.1,0.4,2.5,1.9,3.8,12.1,280000.0
32,28.0,CHI,NBA,C,82,50,25.1,3.4,6.9,.486,0.0,0.0,.000,3.4,6.9,.487,.486,1.8,2.4,.745,1.6,3.6,5.1,1.7,0.4,0.8,1.5,2.3,8.5,660000.0
